ALJARAFE-O3-AT_IN,ALJARAFE-PM10-AT_IN,ALJARAFE-NO2-AT_IN,ALJARAFE-TMP Media-AT_IN,ALJARAFE-VV-AT_IN
89.6707,56.8235,51.0751,21.4699,11.6983
121.519,17.47,5.27423,25.7862,8.97725
96.0475,45.0198,16.5595,18.0988,15.6374
153.075,32.071,2.82137,31.4856,37.849
55.5135,38.9779,22.7981,17.3522,9.37786
29.2396,11.0821,40.3515,4.43526,11.5516
58.8054,17.2538,29.2024,19.472,11.4857
94.1769,61.0341,9.41797,16.5331,16.6826
47.5702,90.7594,68.5339,22.624,3.79877
45.9073,26.5629,34.9267,26.4008,10.3926
32.7837,21.6505,36.9605,18.3663,1.44753
52.71,41.392,22.6396,9.24113,15.3494
93.5542,56.3284,11.0141,29.6357,10.753
46.2979,15.1915,38.6152,13.7828,19.1162
59.7976,26.5067,24.1359,25.9878,27.7916
50.969,51.4999,8.87978,12.7141,9.77933
182.108,58.4485,4.3663,27.7487,8.6114
32.9595,36.5702,22.9511,15.8992,0.424551
58.7441,28.5936,13.1152,16.3434,7.2373
101.966,31.5925,18.4635,37.82,3.08428
56.2166,66.5668,49.7706,26.8107,6.78748
39.4983,26.3559,21.1739,23.5606,7.6959
120.552,27.8427,5.55499,22.8277,0.847768
65.1426,9.46346,4.51161,9.66989,1.41931
55.2621,21.766,28.4401,23.4041,2.0577
145.446,46.8132,0.558355,27.8556,9.42238
47.8544,9.17501,3.22056,9.4054,0.801166
59.921,36.7861,5.59664,16.0366,10.8205
42.6702,17.3832,20.4377,16.1631,7.70528
34.4516,55.8929,20.5674,14.9945,5.83791
72.5463,13.1921,12.6368,21.9139,0.577379
44.4848,17.5692,6.14438,24.1171,4.70078
81.2546,24.7527,17.4423,24.5184,42.4276
71.9475,9.99452,16.5052,21.175,2.75931
29.2736,50.0717,37.4939,14.7363,16.2101
42.1841,47.4186,41.7847,26.9075,8.32647
92.5691,34.0414,21.1786,23.2178,12.6008
44.8005,9.27399,16.6863,11.1376,15.9279
45.3473,12.1399,19.3862,15.8064,29.4931
76.0382,19.3019,14.8294,32.9945,24.9047
70.6239,46.3555,31.6749,18.3791,6.16014
37.1519,127.811,23.9952,19.1508,5.1967
79.0097,8.91796,1.56231,18.2546,31.7154
63.4443,18.4425,30.5339,28.2651,19.4336
45.6777,17.5772,30.1729,20.9306,7.11534
33.8758,21.3124,39.6654,13.0225,2.39635
61.6446,12.6204,25.7925,28.7799,5.28187
20.5312,97.7614,43.3644,18.9167,16.5314
46.7208,26.7218,25.963,16.242,9.96953
77.2229,15.1822,4.97959,22.8023,8.51304
43.749,28.5768,15.9909,21.1278,3.94605
71.1225,52.2053,40.4958,23.4522,12.6311
60.1215,28.7974,14.5345,19.5803,0.539434
79.5222,55.1309,4.13994,25.0508,1.91599
8.48028,8.70204,42.6889,2.97391,6.9846
18.6526,19.2175,19.9228,9.97393,12.5684
66.6259,11.5839,5.19024,10.8707,9.34114
35.8703,32.1359,12.9956,11.2529,10.3446
81.5115,19.2396,11.3999,27.8566,3.66941
54.2425,12.3927,8.33592,8.66199,7.0286
37.5343,64.9647,33.5635,14.5352,1.76053
51.4643,33.8443,27.0287,18.9556,8.98454
30.8144,15.7833,14.127,11.924,2.15546
119.837,17.8345,3.65002,40.3419,18.4185
47.4224,25.0731,16.8671,22.2758,27.2579
21.0655,12.6551,37.7525,20.6089,15.9307
35.6988,71.5605,23.5062,18.0148,14.714
19.5799,18.8674,35.9194,22.656,1.71886
50.4432,65.7312,48.0378,14.4125,4.37136
58.5853,8.47414,8.24507,15.8537,4.89459
41.9144,21.0959,5.79199,7.72024,1.87171
130.517,16.6166,5.73835,24.7225,7.57962
60.9276,47.0677,16.8505,32.1703,11.2646
72.1398,83.7123,7.29773,14.9642,7.12805
154.606,36.0551,8.79255,34.0126,6.62966
102.547,16.0505,17.0712,21.9037,23.1151
52.2477,15.5462,24.2608,21.4517,7.20566
60.1583,10.9588,6.71677,14.8149,35.5371
93.0515,26.2495,26.5344,25.0767,35.2233
64.5478,7.12594,4.20082,18.9174,21.9641
114.358,34.5098,9.45857,29.7906,8.96375
30.7697,32.8717,22.2036,20.394,7.68977
60.7604,27.9061,18.9151,30.4348,1.33677
34.3006,29.9691,17.7867,14.2939,4.12271
47.2927,26.5664,19.9775,16.1284,4.01514
53.122,149.104,21.5712,24.833,15.2806
40.8534,18.4888,33.0685,9.16927,3.64062
84.9182,58.6809,10.6592,23.6008,16.4969
30.1273,9.87976,17.3938,10.3537,9.14736
14.6439,29.1537,30.8185,6.75866,7.10852
78.8062,26.7482,15.0644,27.5894,6.3472
117.19,31.4884,11.4472,28.6327,5.18151
109.74,39.7674,4.88954,40.6202,11.9925
11.5064,42.6109,47.7307,15.6964,6.29836
79.3245,19.0974,8.36157,24.0151,12.7938
145.881,25.9681,5.45667,30.588,20.2329
46.3722,12.1197,17.9268,21.4147,0.832067
51.4607,45.0168,29.8373,17.8741,9.74398
79.6247,20.9256,10.4443,15.9497,7.99329
74.4409,66.468,11.5988,32.4739,18.1725
103.434,24.2264,8.63871,29.3194,22.2511
40.9187,45.1079,44.5249,18.7145,7.6302
35.5013,24.7284,14.1995,14.042,4.69785
62.723,10.966,6.87232,18.9138,5.25388
120.59,45.8827,12.8602,36.3151,14.0385
44.4471,33.5944,25.6761,15.4263,4.84864
80.6843,36.208,9.79184,19.772,0.991859
42.4226,24.2955,11.8836,15.6922,2.09075
24.5763,7.67053,23.1418,14.1526,5.48186
71.8334,8.96133,12.1957,20.0488,10.9709
41.4819,9.17355,29.1257,14.4378,4.79297
21.0568,14.3597,9.86697,16.3833,0.262193
53.6805,47.1112,18.598,20.7319,7.61388
64.8653,60.5935,21.2153,19.4704,1.77787
68.907,17.9871,21.7463,25.9447,11.267
76.8209,31.571,13.92,20.2617,7.65734
37.573,25.0627,9.28668,11.6333,6.72699
40.5245,37.6149,3.54284,7.65868,2.99619
40.6218,50.8607,77.336,18.037,20.3525
51.2968,25.3619,23.4132,12.4367,0.954949
25.9681,12.6928,10.7098,12.1013,0.143641
88.3781,18.2862,13.7367,18.0788,6.40681
52.8781,22.3151,8.90964,14.1703,0.212481
65.6083,30.5699,3.28885,19.4807,4.93027
62.62,20.5562,20.8644,29.8653,15.2788
32.9235,52.2317,35.5757,21.7593,4.18755
87.1701,111.301,12.1685,22.7695,7.82173
66.9442,71.1316,16.7723,31.4723,11.0063
76.7751,37.1234,25.8267,35.56,13.6782
123.409,25.6688,10.5116,31.1557,7.85863
31.1487,92.8552,41.5071,14.7912,6.28285
17.748,19.7814,14.9684,6.85496,1.7951
70.6824,32.0697,27.8274,31.2351,8.52964
68.332,7.47435,38.1586,23.8006,8.11848
76.807,49.0792,17.3682,17.713,13.9573
60.7641,13.5313,13.0441,9.92045,10.2162
38.2319,88.238,40.2917,20.9243,5.96199
62.6663,38.5021,19.6923,22.1775,10.5176
112.531,68.844,20.2597,24.1404,8.16509
113.218,13.7323,10.0095,21.4575,28.5121
57.6584,10.9929,14.8684,25.5318,14.8462
152.602,33.1354,2.90724,38.7489,11.0998
48.6002,21.4053,19.8909,15.299,10.7781
38.7474,14.2133,43.8927,19.3949,5.31737
49.3801,25.6348,11.6257,19.1113,2.96083
27.9013,23.4828,17.3211,16.4568,1.18769
93.7904,45.6221,30.3888,27.1935,3.39404
85.9651,54.5612,6.42418,35.7515,6.4089
43.5349,121.863,34.8594,26.0023,20.4623
112.887,26.712,6.41753,33.2771,4.88636
105.169,20.4559,13.0023,21.0298,16.3985
73.7227,14.7896,2.54929,13.468,1.68197
98.2313,12.6611,6.19943,24.6985,3.25391
9.28766,49.6354,40.6452,14.6231,4.21383
51.9854,47.3276,12.7148,26.2049,3.46179
80.8141,11.9547,18.1065,18.1702,11.5052
87.8013,16.8882,3.23246,19.3553,8.54851
121.423,35.8435,11.3903,32.6474,5.78427
49.7287,47.8807,21.8765,28.7161,7.03335
20.6627,26.5658,53.7132,15.4497,13.3798
59.0657,7.78862,37.3505,15.6742,2.64739
74.4753,40.9371,24.6681,30.1245,2.34847
41.9485,51.5797,10.9314,10.9984,4.93232
102.188,19.073,3.741,18.2087,10.0684
83.1211,47.2239,8.27494,25.5835,7.90038
68.4174,18.3414,9.31242,11.1829,3.16297
41.367,11.9645,20.0066,16.1872,21.9464
93.1669,27.4981,3.74834,26.2644,11.6738
16.1706,30.6421,25.5834,20.8644,3.94475
30.2114,45.3673,49.8293,14.6851,7.72441
124.967,30.7584,7.73099,33.4279,12.3632
37.9481,6.59545,23.7836,18.8511,16.4668
77.1467,65.1767,5.21332,14.8438,3.77484
76.6222,6.08549,8.69461,26.2119,11.8826
1.65151,23.882,65.3035,5.41347,1.73444
61.6649,10.902,9.88276,23.2207,9.17374
106.955,19.886,10.1413,26.4777,6.04807
42.2249,13.419,31.0371,9.73115,3.36157
101.414,32.6213,4.01371,14.8264,2.56649
39.7689,14.7753,19.2168,14.9101,3.13872
6.13291,95.8744,43.3047,19.822,3.80273
17.0524,37.9976,41.5261,8.77306,3.68113
49.4112,18.675,10.6572,22.3501,19.6356
95.2202,49.0065,7.3954,24.7075,7.16771
26.2158,50.7185,55.4543,18.6674,13.2797
96.8769,25.7225,6.71183,26.1537,20.6671
79.5446,12.0996,4.48071,24.478,1.96886
66.2781,29.7664,17.0794,22.9131,12.3137
5.11389,45.1022,52.1517,10.7586,6.48614
42.8155,15.099,9.1501,14.8322,3.84605
67.3101,86.9485,21.7409,19.0142,1.11677
81.7944,7.53476,16.8395,23.4613,22.5078
65.2911,84.3592,23.5556,34.4648,3.67558
25.9531,54.5195,65.7181,10.397,1.46981
8.79653,121.388,57.2271,16.3412,3.01368
53.8439,9.49868,7.57521,20.1507,8.48932
23.383,42.6797,24.3407,15.3236,1.72946
59.7581,29.2478,13.4313,5.61706,2.43543
58.4087,22.0063,29.7898,25.3438,22.0928
45.5462,26.3645,14.0859,23.8876,5.99473
44.5301,12.6182,8.56897,14.7028,3.149
51.8188,14.0187,26.1292,16.441,19.8984
96.661,40.7541,11.0377,18.2873,1.87046
40.2373,21.7061,21.0205,11.7923,3.18667
112.382,18.8262,8.35762,27.4303,2.84677
64.3508,62.5034,12.9291,27.4857,2.72303
58.0004,26.5264,25.5246,20.8092,1.89929
98.3305,37.7628,11.0695,27.7691,12.4194
119.024,47.6705,3.71218,21.749,4.93379
77.8886,27.4391,21.6585,28.5953,2.33274
80.8741,47.5347,16.3049,32.478,5.31758
86.1427,14.6527,8.04423,25.7095,37.4253
57.2594,8.72349,8.09147,16.898,1.26864
130.587,21.8625,10.5139,39.8032,7.77518
41.8556,41.4375,31.2804,18.8444,10.1718
178.103,37.889,8.87246,34.7139,30.6047
67.7236,75.3407,19.8272,27.1094,18.5324
68.7694,26.0749,45.3717,25.2844,31.4355
56.2115,33.5786,19.25,25.8121,2.6948
94.3117,9.81012,26.2475,19.6678,14.8206
70.1565,37.5146,16.719,33.1318,19.3615
38.4347,43.3133,24.5287,20.8671,0.698611
21.9765,57.1586,36.1675,9.86742,1.24391
49.8642,129.629,16.0288,31.5233,13.6949
100.954,11.1643,5.26624,20.0935,25.9829
63.1364,37.2047,14.812,36.2147,39.6886
14.0574,9.02877,5.18361,4.23253,1.06788
136.296,33.8189,3.36774,33.6817,17.0548
28.8448,111.729,27.9676,24.2759,7.88182
34.4877,42.336,17.969,19.9562,16.9998
114.552,26.1001,4.25229,26.0133,5.70641
54.1292,15.1772,38.5125,16.2969,5.14576
43.8739,40.104,30.8635,24.1976,5.18165
41.8157,24.9834,11.006,12.0816,7.11379
9.10597,39.7503,48.8208,7.32631,2.91218
47.6218,46.2362,26.0884,21.8654,8.18133
81.0027,8.23094,10.3461,19.7388,6.89752
160.805,58.4615,3.74168,36.1165,11.2174
101.793,12.9706,2.2836,16.9109,14.1958
62.0415,23.685,12.2656,21.3644,6.5478
77.7837,18.1948,7.98492,18.1918,8.06565
74.6263,9.47865,10.1241,19.0362,6.80927
76.0468,11.7737,6.14974,16.647,4.61009
129.123,49.8867,5.23345,45.333,2.31479
53.6004,42.3555,11.539,18.7346,27.1571
52.1951,42.4484,57.1876,14.3768,5.26931
35.7056,38.2725,31.0151,10.664,6.38553
30.3448,58.7288,36.2039,14.6163,1.12185
113.2,11.778,16.2042,29.2632,18.9666
61.3394,11.3985,29.7643,29.0544,20.0517
76.2909,41.17,6.45894,22.9988,15.5669
60.7831,13.4411,3.60997,15.5421,18.1158
46.5574,29.0557,26.5298,29.4351,16.0208
93.581,32.2843,35.6579,31.5726,11.3292
41.4722,15.7912,27.3263,20.1867,5.77868
53.8778,39.5488,23.2976,27.8757,10.7488
35.3123,16.1644,24.1001,14.8065,2.78624
21.092,24.3098,49.8749,28.333,7.86335
68.775,5.64062,8.72262,17.0121,27.9289
76.3241,6.67214,14.9995,26.6669,32.83
61.5287,68.9408,40.3656,35.8405,26.5859
101.682,14.4748,8.55408,35.9154,7.07466
29.3309,41.52,25.2583,10.5454,4.07791
115.571,33.777,1.67927,29.7322,5.48289
12.6813,9.19769,9.06517,3.98098,3.50123
75.6549,10.8409,12.2378,21.7521,12.7474
60.1157,45.0651,26.2539,26.1316,6.80622
76.9318,55.137,20.5965,34.9864,9.33746
67.4495,17.0698,5.6088,20.6461,1.3507
127.089,43.5665,4.67656,24.7669,8.68229
71.429,43.3638,22.6897,18.1436,5.45009
50.2586,43.7076,27.6043,29.825,4.40208
85.2337,55.5278,9.87918,17.4749,18.1919
77.2158,8.80954,15.3113,15.8227,12.0362
141.571,137.732,13.7205,35.175,16.077
24.6933,51.7933,23.3046,19.4318,6.29715
58.6843,44.7361,18.0108,34.3671,12.0168
96.4757,14.547,4.3956,27.9531,26.901
48.0968,15.0139,16.5402,16.8466,7.47563
22.9275,13.1261,28.2359,25.2602,9.36682
71.4789,8.68252,2.95059,17.3346,10.1355
47.601,41.1069,10.8082,31.1461,13.9114
113.846,49.5847,37.6344,31.553,8.12629
25.0762,19.1008,41.1722,19.2401,1.75438
93.2402,23.7466,15.5377,33.346,15.5062
63.1507,19.2567,27.2992,25.2733,21.1373
54.5801,37.6553,13.648,24.2935,4.12334
87.9578,60.5074,7.51501,28.9638,15.1518
90.9083,26.8893,18.7769,24.2468,10.9336
144.051,32.8859,6.15684,26.5751,33.5463
49.312,50.9058,48.5461,14.1661,0.394195
36.8685,37.7328,25.7411,15.6525,11.6273
109.883,23.0493,10.0507,17.8145,10.2892
32.7178,24.6162,53.7072,22.5403,3.56966
27.0062,34.0997,25.6915,20.3679,17.0006
88.5732,49.2953,16.6094,26.6711,6.74976
21.4273,12.5962,44.025,5.77121,1.91263
95.0725,17.3689,7.84702,21.2915,21.0867
79.8059,13.662,2.06039,13.2762,2.70563
101.148,16.2462,4.10921,20.9436,10.3256
69.302,11.1163,7.1071,17.7663,6.28674
76.7853,8.40607,12.6819,21.3431,5.58841
26.7372,71.3406,34.4275,17.3687,2.05537
44.4881,47.1009,51.4503,15.2088,9.09288
100.937,9.93401,11.9354,22.1428,5.36146
80.3894,45.8233,11.1621,14.2817,7.11916
59.6772,53.3142,17.5922,17.1612,7.94475
89.4618,75.2598,13.9099,19.7619,18.3096
59.0032,30.8241,5.51756,16.7232,7.5604
73.1681,26.5881,14.3112,13.4078,3.28491
17.7577,25.679,23.1028,12.7375,10.2425
154.165,16.1978,3.27937,39.1199,15.5974
16.9794,62.7103,31.6753,10.7477,2.73582
41.7958,47.1901,27.5435,23.5126,0.158569
73.0564,43.8457,12.5712,27.2404,10.6905
93.9575,22.1773,7.76482,22.6437,8.96453
67.8895,7.2092,25.3162,12.7318,4.5155
50.2293,32.3078,21.4699,20.879,4.80565
68.5628,88.943,40.4269,19.7889,13.6009
61.3954,11.0865,5.52997,9.5984,2.23063
112.129,17.7796,12.3773,26.3619,10.9702
49.7722,61.5204,28.7306,30.1292,6.91176
105.905,24.8709,13.3806,34.7789,16.0015
45.6125,15.0063,16.6093,13.1639,4.29979
93.1421,40.5853,18.35,28.7678,15.2441
40.8099,15.3423,10.5504,4.29947,1.97517
77.5167,19.4511,2.96964,25.3835,3.78691
16.5499,58.3564,35.3954,13.3695,1.86805
15.1379,59.8699,36.6417,12.199,3.43551
39.3445,19.5612,25.4335,22.2295,20.2671
15.7699,16.0467,51.4427,7.76708,3.04076
39.5407,22.2713,20.8692,19.6533,14.356
36.3931,25.0643,49.0746,8.72361,0.417347
102.863,6.84223,4.4825,24.3273,13.456
64.1311,31.0594,6.60545,29.8053,1.41251
71.7096,63.1185,10.9515,31.6659,10.8639
55.0374,35.3555,7.23003,14.0113,7.24165
54.2969,15.983,24.7252,12.7282,38.8072
45.6652,28.789,12.1519,15.9976,15.2087
55.5693,40.5407,14.9281,21.3853,5.89368
32.2541,21.6275,13.1305,11.4488,0.908031
36.3153,92.5501,45.8113,21.2705,4.30852
31.306,14.9769,23.5619,15.0226,15.834
47.4639,48.4046,44.2184,15.2491,3.67105
84.5259,35.473,14.8723,31.9828,9.5135
106.105,9.15024,5.87554,27.1638,7.2695
51.607,26.885,22.1024,27.2551,5.67601
70.0749,23.4068,10.5613,23.1158,7.99587
74.8061,20.6524,11.0814,14.3379,14.6069
53.7686,14.0602,19.5271,19.348,22.5523
107.42,52.2738,16.2619,29.6748,20.3315
132.622,35.1448,18.1378,24.9233,1.44399
35.3371,54.0977,21.4895,10.0969,1.26773
26.9553,68.5423,15.1711,10.8301,4.26607
69.7416,50.797,15.0565,22.3913,2.12717
69.7892,8.37067,6.88925,11.187,7.2467
53.1839,35.8443,29.9469,9.2081,4.81511
25.1183,32.0543,18.1257,14.2392,11.1909
42.6172,17.6496,29.4559,12.9097,2.98258
4.34182,45.9999,78.8543,20.4984,9.39828
5.32598,58.2333,41.9755,4.22093,3.47571
71.8403,21.5839,34.0889,17.7409,8.50989
83.517,20.0757,5.31384,24.0901,5.70376
67.2947,37.2912,10.556,9.47086,5.30091
101.534,71.9051,4.55273,31.9888,4.36568
50.9685,16.8596,5.36871,8.36132,10.8166
47.2488,75.7778,29.0055,24.9678,25.2305
36.0208,71.5241,15.6608,16.9831,7.5756
79.2468,81.3605,8.73949,33.7505,12.8408
60.3206,72.011,39.7919,37.5828,24.7087
106.546,39.3825,4.33148,25.9633,3.49308
71.5793,61.8821,10.9123,26.1614,9.55075
12.2121,86.4193,49.2055,23.8453,24.9581
69.7867,70.019,14.5392,17.8913,1.55271
27.7131,13.5678,32.2462,19.4051,11.9139
68.4572,27.5041,14.9398,14.1579,0.427751
82.1271,11.4106,4.4009,22.0639,9.24632
69.9058,26.2821,33.966,19.1342,6.08005
44.7344,12.5809,16.1321,12.1918,10.2746
137.187,29.1531,5.88217,35.1612,6.47314
11.0521,14.044,25.9992,9.57773,11.5078
87.9749,7.2973,6.98712,23.51,4.58558
51.372,39.4427,29.405,26.6342,7.27221
35.5532,41.4033,9.36647,9.07009,3.64204
78.7536,11.8611,8.34975,17.8634,3.6629
26.0771,65.2892,38.5714,18.9847,5.98368
42.3115,75.927,6.26648,25.2956,10.979
19.7932,16.307,37.0989,18.5762,17.7197
28.762,42.3979,21.5879,8.37407,2.41943
26.3076,11.3461,39.795,6.07446,1.05318
69.9448,111.645,14.957,21.8786,7.64215
75.1003,12.4014,10.6779,20.3773,2.96184
37.43,32.3449,29.0254,19.8894,7.201
64.2468,7.92124,12.6802,15.4287,4.9126
52.0961,92.3766,41.0105,32.1238,10.7138
59.5096,26.5498,22.3256,33.0229,3.85625
55.2074,12.6763,13.1697,15.4098,2.55866
67.9755,48.7478,23.9176,18.3833,7.599
22.1438,40.2309,19.5305,18.8596,8.70048
13.067,65.9745,62.476,16.0305,3.48942
114.635,22.8485,1.80135,23.1213,1.86924
33.7564,6.22475,28.2983,12.5892,8.27664
33.9924,5.96233,26.9149,7.84879,0.49786
28.7052,15.1358,16.573,8.4691,15.2474
40.1262,29.0668,30.9849,9.25412,2.16462
69.0795,110.885,19.5242,34.9383,5.04818
69.0675,17.051,10.8046,6.9487,10.8894
62.7071,40.7442,12.7079,36.0443,4.85902
38.0673,39.6943,13.2208,15.7317,14.5878
87.6884,16.8196,3.70183,20.5992,1.69253
60.4282,30.7105,24.6617,27.5917,8.17018
95.886,46.8291,6.45995,35.7068,8.88599
52.6261,47.7382,11.7797,22.0931,11.455
42.3832,58.9725,54.9918,26.3885,9.91183
33.8695,15.6021,8.19501,7.74085,5.84438
33.6542,18.0038,14.6592,15.6612,8.18646
75.7106,6.29896,33.7267,18.1463,5.77681
25.5332,26.6657,45.3456,9.89206,11.9193
63.6519,36.2137,12.3447,23.3755,5.53647
64.4851,24.8788,16.8941,16.241,6.78435
92.4991,35.3211,8.34575,24.328,17.8742
68.0874,17.75,7.46038,20.7367,10.1066
38.4188,13.1219,21.4921,11.2482,4.45203
120.134,14.9873,3.20515,25.4519,6.88808
56.702,24.6851,4.07457,19.1018,16.3805
76.5847,56.0209,4.61171,27.0336,0.34263
49.6483,78.7386,43.6309,31.8087,14.7329
14.7928,11.6091,68.8824,9.74402,8.92299
72.9012,10.4565,5.35946,16.1948,5.45126
44.8608,98.5973,46.198,19.9769,5.26544
58.7715,213.099,26.8124,29.8858,3.99411
4.59185,35.3155,40.1066,9.52833,2.20243
78.1308,19.2618,9.73834,33.7051,11.8382
28.9553,70.4343,28.8495,18.8891,3.07006
34.1343,21.6451,33.2716,26.2558,2.05422
103.302,28.0237,7.06896,14.9297,6.07245
109.773,24.0349,6.94897,29.6474,15.414
94.9402,18.0967,8.40347,21.8767,2.13012
109.267,41.476,3.27231,19.0995,4.56853
25.0095,24.6118,29.5832,10.5831,21.9662
38.3412,109.875,59.5519,20.1786,8.68912
116.941,16.1625,9.04688,31.8287,11.2827
73.1996,28.3043,6.52821,29.0044,9.83586
61.3202,37.2752,9.90581,16.9847,7.58976
125.248,28.6883,11.7537,37.7837,31.1667
90.956,132.526,9.84357,26.5024,10.2339
55.716,6.75236,4.96066,15.297,3.89323
63.6742,48.5136,3.02019,17.0738,13.3795
53.699,58.9547,52.3255,12.3174,2.45757
49.0281,77.2825,43.2011,25.8163,11.3066
117.556,28.425,10.3495,20.7335,6.44682
86.4782,12.8017,11.7591,16.4962,7.17123
75.712,78.4981,12.1253,26.1222,4.34399
107.671,30.717,4.83926,20.2839,16.6184
70.8956,58.2914,21.5643,26.5331,31.5545
91.0961,42.3993,29.732,31.6751,17.5126
29.582,28.2978,43.7642,7.24356,14.387
161.013,12.6842,1.8385,40.6058,10.6642
69.3159,44.3972,18.9976,19.0242,7.86199
48.894,35.3141,14.6147,18.1068,9.91003
48.8847,42.176,10.6994,21.2922,15.9125
35.2969,36.496,26.356,11.476,8.95965
111.539,70.0753,8.52899,32.2688,6.54925
36.4591,74.9072,12.1394,18.8784,4.99858
34.8671,75.3537,24.5656,15.2572,3.72832
94.6283,16.8527,7.70719,15.3584,6.02747
92.314,36.8416,11.6426,17.2065,16.1341
50.1716,36.7812,16.9479,29.9837,9.94709
56.415,10.0735,40.5475,21.53,11.2489
13.593,19.1698,30.7113,13.2902,0.0960327
65.2963,20.9178,15.9708,18.9863,2.01156
24.1713,27.376,27.0524,9.20985,11.3401
91.1679,43.7218,1.64275,18.4144,3.7049
93.6488,10.0978,16.5235,25.0641,11.3783
123.384,20.5379,2.21063,36.7515,5.01775
19.7272,7.36961,23.1619,12.9419,2.94908
75.8497,26.1817,9.87296,31.384,7.5072
96.1633,21.3937,9.79408,24.1688,6.5063
44.9822,29.9159,39.5312,12.7063,0.854244
41.9445,12.034,16.6968,17.4144,0.930555
73.9978,74.8016,17.8734,33.1617,4.60596
67.4241,29.9752,4.20205,21.2603,4.9025
46.5245,26.5077,23.0695,14.4921,12.2761
61.2839,44.6337,11.8885,17.7103,12.6579
77.9389,69.5433,15.7392,28.6909,18.8958
87.6756,52.222,9.6668,22.4845,1.1039
25.066,30.8565,56.1104,10.5301,9.00329
24.9187,10.1953,19.4117,9.32206,0.579598
112.084,27.7821,4.08074,42.0773,12.2943
40.4942,58.6347,33.3261,20.4355,3.27893
47.1326,49.5638,23.7391,15.9308,8.49856
53.4595,32.2575,26.641,20.2639,2.99648
86.6635,53.581,46.1613,32.3348,13.2064
21.361,15.4634,49.925,5.79112,13.9333
101.061,109.399,7.44611,27.1404,14.4757
60.9095,52.2112,21.8195,30.5584,7.57001
37.635,23.6645,7.62674,20.869,1.90609
53.0596,13.7803,17.5044,13.613,2.43373
49.8749,65.5048,15.8664,22.53,4.84967
52.1066,101.074,17.5208,21.2643,0.713751
54.1608,23.7246,20.2164,16.0823,4.2303
101.663,19.6007,12.4503,25.3651,15.5436
23.2091,96.7922,40.7591,17.2802,1.33029
30.7633,33.0577,21.0051,12.7453,10.7255
66.8803,15.5948,8.73507,18.3243,3.69115
85.7149,21.9499,31.7827,22.5335,17.7977
78.8311,25.5931,7.04395,17.8124,17.6749
41.1249,47.469,49.3167,17.0354,21.7229
101.913,83.7792,12.989,28.3885,14.2126
27.5925,30.0428,37.2294,17.8279,5.28496
118.502,7.06794,3.26509,15.9626,3.16426
76.4703,15.0277,5.4504,24.5273,1.90738
56.1462,35.2082,23.8124,26.6296,25.0061
58.7889,47.4091,19.2793,18.0874,4.82262
59.1665,58.2171,7.72241,29.2236,3.25526
98.5867,10.6692,6.03118,21.5756,10.2043
24.1026,32.4116,58.4499,28.6376,9.33805
130.04,17.2905,3.24236,20.4323,10.6418
48.1622,54.2712,13.4769,26.0134,9.3715
56.5315,24.2276,14.9117,12.7073,37.7568
66.9033,117.976,20.9263,26.9421,10.2785
85.943,32.0605,31.3873,28.9302,11.8457
39.3092,42.5165,25.7785,13.9361,8.33033
79.6414,32.7069,2.3975,28.3761,4.14773
86.7517,45.6539,5.76272,36.6628,21.6046
89.7376,28.3236,6.54209,34.342,16.046
65.4833,60.5546,9.73349,28.8811,6.41337
112.25,7.3579,4.33063,32.8914,10.8375
60.6028,48.8889,26.281,13.1292,13.6211
20.6395,56.5146,33.7819,11.7679,1.77682
67.6196,68.5096,30.4623,23.5987,22.3258
80.6411,17.1958,9.28995,23.9184,9.45438
95.0025,36.0263,7.74787,24.4224,4.85696
44.0313,47.4605,25.0765,9.67495,12.8967
34.9663,72.1212,22.4385,13.4538,3.55272
72.8683,41.8041,3.68045,26.7209,28.8526
46.6932,14.1894,15.6101,7.30969,4.72411
71.7563,21.2563,18.2656,16.0779,3.44625
69.8075,21.0496,13.2067,27.8276,1.88353
28.5561,19.7592,6.78946,9.46934,3.21687
13.4164,26.1815,24.7444,10.006,4.32146
77.7875,25.5307,24.1643,22.9469,29.7328
80.2835,60.1058,40.3773,22.0589,13.3276
60.1959,29.4963,8.11318,21.1473,21.2224
32.9033,8.4257,13.5276,11.3079,2.17912
57.8091,58.6488,28.1919,19.2109,12.4087
35.6978,45.8602,26.156,11.7449,4.49786
146.485,8.31879,4.20272,26.0681,4.48577
54.699,20.8443,22.6901,14.9561,6.29716
61.4577,16.4521,23.78,36.0658,11.1726
81.3873,95.6107,31.9345,37.3499,8.51255
113.48,47.0667,7.47643,25.754,20.198
81.0625,20.4502,12.268,27.3428,16.0915
12.737,11.3038,14.7955,2.31396,3.07455
77.8785,16.7789,5.23562,17.9125,3.47681
78.641,12.471,24.0787,19.1649,11.286
73.5824,14.8454,16.6805,25.43,3.78708
58.7049,63.938,31.4331,22.3229,12.5952
122.398,65.3633,14.6491,34.9741,14.4096
92.8767,39.5177,16.4316,30.0792,3.78591
82.0458,48.2703,4.18157,27.2896,16.3484
45.5875,34.6507,27.0978,14.6915,2.98523
74.5881,7.43914,31.0567,22.2922,20.4598
35.9921,28.9412,35.7845,27.1083,11.3882
41.5748,22.0603,33.8769,9.83514,4.27961
53.2378,17.4057,18.0984,15.7305,17.6035
110.594,47.5243,19.5539,37.8432,38.6297
54.3455,14.6477,20.8805,13.4538,8.46226
